DATE,Num-CDE,CLIENT_ID,SEX,BIRTH,ID_PROD,PRICE_mensuel, Durée total,CATEG
2017-01-12,602709,80033,F,1989,274745,"193,48",49,0
2020-10-15,755279,155250,F,1978,14531,"405,4",31,0
2020-10-14,752849,140344,M,1979,165540,"422,17",31,0
2020-10-14,762646,165402,M,1965,192734,"423,33",31,0
2020-10-14,766855,207795,M,1965,277795,"236,19",43,0
2020-10-14,749531,137352,M,1960,192994,"351,24",43,0
2020-10-14,752966,176284,M,1969,15171,"352,69",31,0
2020-10-13,770132,163072,M,1974,194671,"388,26",19,0
2020-10-13,753517,151590,M,1973,126927,"465,3",31,0
2020-10-13,762947,140344,M,1963,194695,"321,71",43,0
2020-10-13,766274,152955,M,1981,194695,"239,51",43,0
2020-10-13,768203,133666,M,1995,194805,"335,42",37,0
2020-10-13,764231,161606,M,1965,85049,"239,74",43,0
2020-10-12,772236,150813,M,1986,196569,"478,74",34,0
2020-10-12,767234,163072,M,1979,165567,"279,64",55,0
2020-10-12,768037,175333,M,1960,194698,"381,69",31,0
2020-10-12,774165,151590,F,1986,127697,"395,61",31,0
2020-10-12,774052,161606,M,1965,260976,"256,07",43,0
2020-10-12,772196,151590,M,1961,85506,"362,05",31,0
2020-10-12,757586,133666,M,1965,193150,"257,65",37,0
2020-10-11,762065,160689,M,1988,277282,"466,85",28,0
2020-10-11,758572,152955,M,1965,234344,"198,01",28,0
2020-10-11,765109,163534,M,1987,14935,"590,9",22,0
2020-10-11,763457,156370,M,1964,14926,"2020,79",13,0
2020-10-15,760782,142707,M,1970,194679,"495,29",31,0
2020-10-11,738749,154277,M,2001,231902,"254,72",43,0
2020-10-15,750103,175333,M,1961,194675,"232,42",31,0
2020-10-15,759327,156075,M,1974,234261,"625,39",31,0
2020-10-21,751856,207795,M,1975,276590,"374,1",43,0
2020-10-21,763699,130805,M,1968,194697,"444,27",31,0
2020-10-21,736301,133666,M,1978,32947,"493,34",37,0
2020-10-21,755489,223829,F,1953,194751,"297,28",55,0
2020-10-20,758808,203910,M,1978,194692,"401,04",22,0
2020-10-20,753548,176284,F,1959,14197,"263,9",31,0
2020-10-20,756171,175333,M,1965,194700,"284,85",31,0
2020-10-20,730754,161361,M,1965,164679,"279,03",31,0
2020-10-19,761998,168832,M,1982,15085,"798,54",31,0
2020-10-19,719244,133666,M,1971,294559,"824,12",37,0
2020-10-19,741678,176284,M,1967,165609,"250,88",31,0
2020-10-19,730726,161361,M,1965,164684,"446,83",31,0
2020-10-19,760395,205533,M,1973,14007,"477,91",31,0
2020-10-19,754308,177084,M,1991,194666,"302,54",31,0
2020-10-19,759252,175333,M,1983,14197,"372,9",31,0
2020-10-19,755938,155250,F,1966,277798,"433,44",31,0
2020-10-18,755833,176284,M,1981,15131,"307,74",31,0
2020-10-18,758489,141289,M,1964,188544,"412,91",43,0
2020-10-18,733623,176284,F,1958,165605,169,31,0
2020-10-15,760334,152955,M,2001,234372,"169,27",25,0
2020-10-15,766691,130805,M,1963,194824,"598,14",19,0
2020-10-15,766523,162775,M,1971,194692,"452,42",31,0
2020-10-15,767030,150813,M,1960,194699,"298,26",55,0
2020-10-15,751361,137352,M,1977,194695,"516,83",27,0
2020-10-21,756201,176284,M,1971,14197,"324,29",31,0
2020-10-11,773579,161606,F,1965,234001,"267,57",43,0
2020-10-09,753011,132948,F,1981,194697,"457,39",36,0
2020-10-05,731264,145271,M,1961,165587,"271,03",43,0
2020-10-04,732641,156075,M,1972,34828,"458,09",31,0
2020-10-04,730180,176284,M,1970,14352,"357,81",31,0
2020-09-30,750498,162349,F,1961,15022,"586,06",31,0
2020-09-30,763451,207795,M,1996,277795,"238,6",43,0
2020-09-30,763439,207795,M,1975,277795,"246,72",43,0
2020-09-30,773507,205329,M,1980,188535,"759,72",25,0
2020-09-28,733463,176284,M,1973,165605,"211,23",31,0
2020-09-28,763484,207795,M,1981,277939,"352,39",43,0
2020-09-28,747284,164126,M,1900,186837,"297,22",31,0
2020-09-28,773033,224238,M,1973,52709,"114,72",55,0
2020-09-28,758292,132948,F,1961,194697,"646,92",21,0
2020-09-27,768098,224135,F,1969,52709,"173,61",55,0
2020-09-27,752351,133666,F,1967,294559,"691,47",37,0
2020-09-27,741195,137352,M,1987,192986,"337,97",43,0
2020-09-27,762715,146576,M,1969,194692,"511,57",31,0
2020-09-27,752330,159886,M,1965,164277,"244,25",31,0
2020-09-27,736320,186441,M,1965,165660,"395,96",67,0
2020-09-27,756297,152955,M,1965,194695,"290,29",25,0
2020-09-27,730959,161361,M,1965,164667,"243,33",31,0
2020-09-24,764139,142707,F,1983,191994,"648,24",21,0
2020-09-24,762311,142707,F,1964,307805,"510,94",31,0
2020-09-24,751373,205533,F,1982,277290,"393,15",35,0
2020-10-05,740058,207795,F,1964,14589,"409,91",43,0
2020-10-09,730775,161361,M,1965,164679,"383,78",28,0
2020-10-05,748018,73757,M,1993,233675,"436,05",25,0
2020-10-05,735669,205776,M,1965,164670,"277,51",31,0
2020-10-09,771152,224203,F,1991,307867,"259,7",55,0
2020-10-09,718301,203910,M,1989,294519,"558,12",22,0
2020-10-09,729280,176284,F,1970,165605,"180,12",31,0
2020-10-09,751294,207795,M,1980,14530,"275,05",43,0
2020-10-09,718154,152955,M,1965,191280,"245,43",37,0
2020-10-08,735838,205776,M,1965,164673,"282,71",19,0
2020-10-08,730769,161361,M,1965,164679,"408,13",25,0
2020-10-08,736066,162349,M,1970,14797,"708,38",31,0
2020-10-08,752411,131118,M,1970,14554,"457,85",31,0
2020-10-08,733929,205776,M,1965,164684,"357,85",19,0
2020-10-06,745528,133666,M,1986,276219,"276,33",37,0
2020-10-06,734069,205776,M,1965,164690,"202,85",31,0
2020-10-06,731854,133666,F,1970,276590,"327,97",37,0
2020-10-06,734782,205776,M,1965,164670,"152,97",31,0
2020-10-06,735366,205776,M,1965,164670,"267,61",31,0
2020-10-06,733712,135383,M,1962,294428,"1075,06",31,0
2020-10-06,740220,149456,M,1965,192872,"515,07",22,0
2020-10-06,733904,205776,M,1965,164670,"188,8",31,0
2020-10-06,733815,205776,M,1965,164673,"200,01",31,0
2020-10-05,716933,152955,M,2001,191280,"402,83",28,0
2020-10-05,729329,176284,M,1973,165605,"180,12",31,0
2020-10-05,734026,176284,M,1975,14126,"486,11",31,0
2020-10-05,735839,176284,M,1973,165609,"266,51",31,0
2020-10-05,737481,176284,M,1974,186839,"375,54",31,0
2020-09-24,749572,137352,M,1987,192986,"339,43",43,0
2020-10-22,762905,175333,F,1972,15220,"508,59",31,0
2020-10-22,764348,161606,F,1965,194670,300,43,0
2020-11-11,760701,176675,M,1966,192989,"277,8",31,0
2020-11-11,752819,154274,M,1975,165650,"232,78",55,0
2020-11-11,760734,176675,M,1976,192989,"277,8",31,0
2020-11-11,747358,146362,M,1981,294230,"696,82",43,0
2020-11-11,760708,176675,M,1965,192989,"277,8",31,0
2020-11-11,762912,176284,M,1977,194699,"311,98",31,0
2020-11-11,775030,176669,M,1969,15114,"408,1",31,0
2020-11-10,753524,151590,M,1979,126927,"381,09",31,0
2020-11-10,745121,171000,F,1984,293974,"431,94",31,0
2020-11-10,763091,163072,M,1971,165567,"260,88",31,0
2020-11-10,753520,151590,F,1975,126927,"315,59",31,0
2020-11-10,764351,161606,M,1965,165562,"330,43",43,0
2020-11-10,766772,162406,F,1968,277795,"254,16",43,0
2020-11-10,747749,140883,F,1960,294559,"844,47",43,0
2020-11-10,749313,146576,M,1986,277491,"493,64",31,0
2020-11-10,746234,176284,M,1973,165609,"331,94",31,0
2020-11-10,755375,177084,F,1965,187285,"264,04",31,0
2020-11-08,744271,176284,M,1970,14076,"418,36",31,0
2020-11-08,751265,207795,M,1991,14514,"238,33",43,0
2020-11-08,753539,133666,F,1978,14553,"281,15",37,0
2020-11-08,734088,205776,M,1965,164673,"226,9",19,0
2020-11-08,740792,207795,M,1977,277274,"283,39",43,0
2020-11-08,733809,205776,M,1965,164673,"222,12",19,0
2020-11-12,776734,162349,M,1968,196520,"289,53",43,0
2020-11-08,755208,176284,M,1964,14577,"342,03",31,0
2020-11-15,754323,203910,M,1993,194692,"362,31",34,0
2020-11-15,772922,73757,M,1971,233675,"694,39",10,0
2020-11-23,765267,176675,M,1994,192989,"281,62",31,0
2020-11-23,765283,176675,M,1976,192989,"287,05",31,0
2020-11-22,764688,130805,M,1967,194694,"488,13",31,0
2020-11-22,775800,142707,F,1972,196571,"640,66",21,0
2020-11-22,756836,177084,F,1965,14569,"356,42",43,0
2020-11-22,757503,155250,M,1961,14878,"648,39",31,0
2020-11-22,774673,161606,M,1965,86323,"234,66",43,0
2020-11-22,758404,74645,M,1961,307792,"519,25",43,0
2020-11-22,756905,177084,F,1965,167203,"362,3",31,0
2020-11-22,749161,206100,F,1971,277290,"87,08",34,0
2020-11-22,746796,206100,M,1964,277290,"87,08",34,0
2020-11-22,772530,147751,F,1969,15332,"387,29",31,0
2020-11-22,765788,207795,M,1971,277796,284,43,0
2020-11-22,746793,206100,F,1972,277290,"87,08",34,0
2020-11-22,746780,206100,M,1967,277290,"87,08",34,0
2020-11-22,770143,185439,F,1980,194692,"493,27",19,0
2020-11-22,751861,206100,F,1962,277673,"88,92",34,0
2020-11-17,772943,73757,M,1974,233675,"304,59",31,0
2020-11-17,753391,203467,F,1972,14914,"696,69",37,0
2020-11-17,764501,161606,M,1980,307828,"899,43",22,0
2020-11-16,769588,135383,M,1968,305099,"633,54",28,0
2020-11-16,768948,150813,M,1973,194692,"538,78",25,0
2020-11-16,750284,201145,F,1969,276591,"301,74",43,0
2020-11-15,776104,84434,F,1983,194663,"452,95",31,0
2020-10-22,762967,163072,F,1992,234001,"341,79",31,0
2020-11-06,732800,156075,F,1967,273817,"474,99",31,0
2020-11-06,729612,133666,M,1963,34817,"416,87",37,0
2020-10-27,751332,207795,M,1990,277791,"250,72",43,0
2020-10-27,759243,154338,F,1987,14554,"267,38",31,0
2020-10-27,768973,132948,M,1967,194697,"749,35",18,0
2020-10-27,763042,163072,M,1970,194693,"398,83",25,0
2020-10-27,765086,152955,M,1965,234372,"198,7",25,0
2020-10-27,764412,163072,M,1964,194692,"422,71",25,0
2020-10-27,765101,163534,F,1988,14935,"397,47",37,0
2020-10-27,770209,146576,M,1971,277491,"493,64",31,0
2020-10-26,766154,163072,M,1966,194692,"377,54",31,0
2020-10-26,758092,177839,M,1965,230429,"231,67",55,0
2020-10-26,756495,176284,M,1960,14197,"359,37",31,0
2020-10-26,767114,201694,F,1974,234882,"258,32",31,0
2020-10-26,762784,150813,F,1981,34814,"508,2",55,0
2020-10-25,759362,176284,M,1971,15131,"302,38",31,0
2020-10-25,769575,216712,F,1966,52934,"114,68",31,0
2020-10-25,753388,133666,M,1983,276545,"259,25",37,0
2020-10-25,763130,155250,F,1968,191994,"376,57",31,0
2020-10-25,767181,208039,M,1965,167242,"467,31",31,0
2020-10-22,765222,223920,M,1958,51982,"195,15",55,0
2020-10-22,759249,176284,M,1971,194692,"292,54",31,0
2020-10-22,743695,207795,M,1987,14011,"250,62",43,0
2020-10-22,756774,177084,M,1979,165567,"271,66",43,0
2020-10-22,756461,176284,M,1974,14577,"513,91",25,0
2020-10-27,756901,177084,F,1965,194666,"237,99",43,0
2020-11-06,733869,205776,M,1965,164670,"164,42",31,0
2020-10-28,763044,163072,F,1989,194692,"677,29",13,0
2020-10-28,751750,165726,F,2001,126617,"238,97",28,0
2020-11-06,735024,205776,M,1965,164670,"285,75",31,0
2020-11-06,740817,176284,M,1968,307712,"685,61",31,0
2020-11-06,735720,171000,M,1966,294729,"424,96",31,0
2020-11-06,730615,133666,M,1965,260607,"316,88",37,0
2020-11-06,743407,135383,M,1958,273076,"1054,58",13,0
2020-11-06,735696,205776,M,1965,164260,"188,93",31,0
2020-11-05,734117,205776,M,1965,164670,"363,77",19,0
2020-11-05,734586,176284,M,1976,165609,"254,99",31,0
2020-11-05,728344,207795,M,1968,276590,"380,65",43,0
2020-11-05,734102,205776,M,1965,164670,"172,51",31,0
2020-11-05,733850,205776,M,1965,164670,"181,27",31,0
2020-11-03,730671,163072,M,1978,186837,"326,96",31,0
2020-10-29,765110,162130,F,1965,194700,"487,55",31,0
2020-10-29,759301,154338,F,1971,14554,"460,89",25,0
2020-10-29,750339,156075,F,1961,34818,"638,93",31,0
2020-10-29,768007,175333,M,1966,14577,"363,83",31,0
2020-10-29,771651,141289,M,1967,96726,"691,44",43,0
2020-10-29,763442,207795,M,1980,14550,"356,89",43,0
2020-10-29,760864,150813,M,1978,194699,"419,36",31,0
2020-10-28,756700,177084,M,1965,167082,"240,77",31,0
2020-10-28,762923,205533,M,1978,165567,"302,65",43,0
2020-10-28,751342,163534,M,1969,277797,"450,39",31,0
2020-10-28,744094,207795,M,1985,14744,"304,27",43,0
2020-10-28,763436,207795,M,1995,277795,"238,6",43,0
2020-09-24,751262,207795,M,1963,277795,"229,16",43,0
2020-09-24,766349,145271,M,1963,191994,"238,72",43,0
2020-09-23,747863,133666,M,1973,294791,"530,54",37,0
2020-08-26,749698,175333,M,1971,194698,"376,72",31,0
2020-08-26,753117,176284,M,1971,14197,"324,93",31,0
2020-08-26,758410,152955,M,1983,167203,"526,01",19,0
2020-08-26,749429,162349,M,1968,229186,"371,58",31,0
2020-08-25,736677,206100,F,1985,14009,"105,84",34,0
2020-08-25,750121,175333,M,1980,307815,"304,59",31,0
2020-08-25,731096,161361,M,1965,164670,"346,5",22,0
2020-08-25,734309,205776,M,1965,164670,"197,45",19,0
2020-08-25,742314,162450,F,1965,84768,"336,9",31,0
2020-08-25,752986,132948,M,1961,194697,"796,87",11,0
2020-08-25,711516,171000,M,1964,96608,"584,39",43,0
2020-08-25,749228,206100,F,1971,294576,"101,23",34,0
2020-08-25,731006,161361,M,1965,164670,"288,49",31,0
2020-08-25,728418,206100,F,1969,304950,"104,91",34,0
2020-08-24,756553,202802,M,1984,277961,"799,8",31,0
2020-08-24,730727,161361,M,1965,164670,"288,49",31,0
2020-08-24,739291,155664,M,1970,275271,"87,6",43,0
2020-08-24,739756,206100,M,1988,294519,"107,07",34,0
2020-08-24,745029,207795,F,1972,276590,"347,27",43,0
2020-08-24,745363,206100,M,1968,294576,"101,23",34,0
2020-08-24,755835,177295,F,1979,14577,"305,64",31,0
2020-08-24,730725,161361,M,1965,164670,"268,58",31,0
2020-08-23,745445,206100,F,1971,294519,"107,07",34,0
2020-08-26,733817,205776,M,1965,164673,"310,81",19,0
2020-08-23,745423,206100,M,1966,277491,"88,92",34,0
2020-08-26,730897,161361,M,1965,164670,"381,78",19,0
2020-08-27,733878,205776,M,1965,164684,"325,6",31,0
2020-09-01,728104,80033,M,1975,293919,"790,86",31,0
2020-09-01,725987,80033,M,1994,276495,"231,94",31,0
2020-08-31,730950,161361,M,1965,164667,"272,83",31,0
2020-08-31,730978,161361,M,1965,164670,"250,56",31,0
2020-08-31,751309,151590,M,1980,84792,"442,3",27,0
2020-08-31,751557,156075,F,1969,104356,"482,94",43,0
2020-08-31,742430,162406,M,1971,277686,"432,33",43,0
2020-08-31,751818,207795,M,1986,277672,"284,71",43,0
2020-08-31,733421,176284,F,1973,165605,"180,12",31,0
2020-08-31,735835,205776,M,1965,164673,"502,56",31,0
2020-08-30,747256,164126,F,1988,186837,"316,41",31,0
2020-08-30,750509,207795,M,1965,14821,"401,02",43,0
2020-08-27,740640,152955,M,2003,191284,"396,91",40,0
2020-08-27,749573,145271,M,1961,194880,"299,72",43,0
2020-08-27,731100,161361,M,1965,164670,"288,49",31,0
2020-08-27,754253,73757,M,1960,233675,"280,57",31,0
2020-08-27,733617,176284,M,1969,165605,"222,08",31,0
2020-08-27,735824,205776,M,1965,164673,"373,52",25,0
2020-08-27,730732,161361,M,1965,164670,"288,49",31,0
2020-08-27,751827,207795,M,1974,277795,"229,16",43,0
2020-08-27,751257,207795,M,1980,277795,"229,16",43,0
2020-08-27,753200,176284,F,1972,194699,"270,98",31,0
2020-08-27,755860,133016,F,1981,96687,"575,03",43,0
2020-08-26,730983,161361,M,1965,164670,"341,86",25,0
2020-09-01,744743,216158,M,1977,165477,"123,87",55,0
2020-08-23,734335,205776,M,1965,164668,684,19,0
2020-08-23,749170,206100,F,1964,14554,"93,53",34,0
2020-08-19,752719,206100,M,1974,14554,"93,53",34,0
2020-08-19,734955,161789,M,1965,273825,"504,45",25,0
2020-08-19,735833,205776,M,1965,164673,"226,9",19,0
2020-08-19,749167,206100,F,1970,276475,"89,23",34,0
2020-08-19,730714,161361,M,1965,164670,"288,49",31,0
2020-08-19,730995,161361,M,1965,164670,"302,18",28,0
2020-08-19,730986,161361,M,1965,164670,"239,07",31,0
2020-08-18,733919,205776,M,1965,164684,"385,71",19,0
2020-08-18,742287,162450,M,1970,229141,"307,77",31,0
2020-08-18,731088,161361,M,1965,164670,"288,49",31,0
2020-08-18,752686,206100,F,1986,276475,"89,23",34,0
2020-08-18,735827,205776,M,1965,164673,"260,15",31,0
2020-08-17,735694,205776,M,1965,164260,"224,22",31,0
2020-08-17,748870,80033,F,1985,276591,"371,08",31,0
2020-08-17,735691,205776,M,1965,164260,"297,75",19,0
2020-08-17,753008,155250,F,1988,273991,"479,18",31,0
2020-08-16,736679,176284,F,1975,165732,"176,05",31,0
2020-08-16,730449,146362,M,1980,14806,"684,28",43,0
2020-08-16,730736,161361,M,1965,164684,"333,05",28,0
2020-08-13,742352,207795,M,1970,14544,"304,1",43,0
2020-08-13,754197,149456,M,1965,163202,"483,82",25,0
2020-08-13,735845,205776,M,1965,164684,"230,63",19,0
2020-08-13,738739,154277,M,2001,231902,"219,46",43,0
2020-08-19,756510,176284,F,1980,194698,"500,61",31,0
2020-08-23,745494,206100,M,1973,294570,"89,66",43,0
2020-08-19,730759,161361,M,1965,164670,"268,58",31,0
2020-08-19,753413,133016,F,1988,294133,"444,57",43,0
2020-08-23,731002,161361,M,1965,164670,"268,58",31,0
2020-08-23,752352,133666,M,1982,194838,"708,1",7,0
2020-08-23,746834,135383,M,1972,277334,577,31,0
2020-08-23,752675,206100,M,1969,14554,"93,53",34,0
2020-08-23,734802,161789,M,1967,304804,"601,24",25,0
2020-08-23,734339,205776,M,1965,164668,"377,28",19,0
2020-08-22,730733,161361,M,1965,164684,"333,05",28,0
2020-08-20,752698,155664,F,1983,14577,"99,42",43,0
2020-08-20,756098,156370,F,1961,193150,"344,53",43,0
2020-08-20,741143,223627,M,1957,304904,"517,92",43,0
2020-08-20,740170,201145,M,1995,274473,"492,17",43,0
2020-08-20,749702,176284,M,1979,194700,"262,22",31,0
2020-08-20,746800,206100,F,1968,294519,"74,45",34,0
2020-08-20,734471,155664,M,1971,275271,"87,6",43,0
2020-08-19,751865,206100,M,1967,294576,"103,99",34,0
2020-08-19,752968,155250,F,1978,96675,"909,35",31,0
2020-08-19,732701,206100,F,1983,294519,"107,07",34,0
2020-08-19,730696,161361,M,1965,164670,"330,13",43,0
2020-08-19,730791,135383,F,1969,294133,"509,74",31,0
2020-08-19,746582,135383,M,1964,99925,"703,47",31,0
2020-08-19,734466,155664,F,1973,275271,"87,6",43,0
2020-08-19,745453,206100,M,1966,277673,"88,92",34,0
2020-08-19,745452,206100,M,1965,294576,"101,23",34,0
2020-08-19,734083,205776,M,1965,164673,"234,61",19,0
2020-09-01,725993,80033,F,1991,276495,"231,94",31,0
2020-09-01,732103,181877,M,1963,14811,"395,46",31,0
2020-09-01,739976,216098,F,1963,138381,"196,8",55,0
2020-09-14,764361,156075,F,1972,186904,"576,18",31,0
2020-09-14,736454,186441,M,1970,165650,"441,06",49,0
2020-09-14,755402,133666,F,1973,18935,"276,91",37,0
2020-09-14,755379,177084,M,1965,194673,"325,77",31,0
2020-09-14,751713,156370,M,1961,305074,"477,22",43,0
2020-09-14,729357,176284,M,1965,165605,"222,08",31,0
2020-09-14,752344,133666,M,1970,34894,"362,26",37,0
2020-09-14,751326,207795,F,1997,277795,"229,16",43,0
2020-09-13,746836,207795,M,1960,277490,"321,82",43,0
2020-09-13,730782,161361,M,1965,164679,"332,19",37,0
2020-09-13,729316,176284,M,1971,165605,"193,05",31,0
2020-09-13,755452,179645,M,1965,185685,"639,06",27,0
2020-09-13,733587,176284,M,1964,165605,"206,55",31,0
2020-09-12,769000,160689,F,1993,305124,"472,3",28,0
2020-09-12,772195,151590,M,1974,85506,"321,01",31,0
2020-09-12,777056,156075,F,1975,308012,"619,75",31,0
2020-09-12,772194,151590,M,1979,85477,"391,81",31,0
2020-09-12,767270,150813,M,1996,85398,"276,92",55,0
2020-09-12,772937,73757,M,1969,233675,"349,01",31,0
2020-09-12,733990,161361,M,1965,164673,"299,26",31,0
2020-09-12,776829,162349,M,1978,196570,"299,93",43,0
2020-09-11,769074,207795,M,1978,14514,"239,44",43,0
2020-09-11,768332,207795,M,1993,277795,"235,94",43,0
2020-09-14,755907,160689,M,1964,304783,"491,5",28,0
2020-09-11,776554,224327,F,1981,167701,"482,59",43,0
2020-09-14,759253,176284,M,1967,15174,"444,76",31,0
2020-09-15,746184,154274,M,1960,165650,"204,9",43,0
2020-09-23,753006,155250,F,1979,273991,"489,98",31,0
2020-09-22,757280,176284,M,1965,15220,"571,99",31,0
2020-09-22,762946,223889,M,1966,52708,"118,52",55,0
2020-09-22,754038,156370,M,1972,194873,"407,56",43,0
2020-09-22,765529,132948,M,1969,194704,"564,5",28,0
2020-09-21,750147,176284,M,1973,188752,"178,74",31,0
2020-09-21,733394,176284,M,1977,165605,"172,6",31,0
2020-09-21,723093,152955,M,1986,191280,"331,1",37,0
2020-09-20,730729,161361,M,1965,164684,"378,57",43,0
2020-09-20,754940,176284,M,1974,188752,"224,46",31,0
2020-09-20,756775,177084,M,1901,194685,"382,06",43,0
2020-09-20,733610,176284,M,1978,165605,"238,46",31,0
2020-09-20,758514,156075,F,1961,96510,"550,51",31,0
2020-09-20,764691,130805,M,1982,194824,"620,59",19,0
2020-09-20,734829,205776,M,1965,164265,"251,36",31,0
2020-09-17,733518,176284,M,1971,165605,"222,08",31,0
2020-09-17,742962,152955,M,1965,191281,"435,78",25,0
2020-09-17,744428,133666,M,1982,307782,"356,64",37,0
2020-09-17,754296,177084,M,2001,194666,"312,76",31,0
2020-09-16,730946,161361,M,1965,164673,"293,64",31,0
2020-09-15,729359,176284,F,1963,165605,"184,02",31,0
2020-09-15,730747,161361,M,1965,164684,"428,98",31,0
2020-09-15,757278,176284,M,1969,15220,"571,99",31,0
2020-09-15,730716,161361,M,1965,164684,"482,65",31,0
2020-09-11,730789,161361,M,1965,164679,"264,33",43,0
2020-09-11,764798,156370,M,1968,35083,"1011,36",43,0
2020-09-11,765882,207795,F,1982,14584,"302,13",43,0
2020-09-05,733963,205776,M,1965,164670,"220,06",31,0
2020-09-05,734110,205776,M,1965,164658,"149,35",31,0
2020-09-04,748864,216219,F,1963,165477,"208,05",31,0
2020-09-04,730678,176284,F,1972,14532,"233,17",31,0
2020-09-04,741583,73757,M,1974,233675,"367,44",31,0
2020-09-04,735707,73757,M,1959,230425,"376,03",31,0
2020-09-04,729683,176284,M,1985,187284,"184,76",31,0
2020-09-04,742302,162450,F,1983,229143,"306,89",31,0
2020-09-04,730862,163072,M,1978,186837,"299,51",31,0
2020-09-04,734024,176284,M,1989,307714,"261,77",31,0
2020-09-04,741888,133666,F,1985,193150,"215,79",37,0
2020-09-04,728363,207795,M,1996,276495,"216,37",43,0
